Fecha,IdCliente,IdEjercicio,Progreso
2024-05-08,342,49,131.0
2024-05-08,342,28,23.0
2024-05-08,342,2,12.0
2024-05-08,342,49,300.0
2024-05-08,342,1,92.5
2024-05-08,342,34,38.0
2024-05-08,342,26,12.0
2024-05-08,342,42,96.0
2024-05-08,342,5,8.0
2024-05-08,493,45,60.0
2024-05-08,493,29,27.0
2024-05-08,493,36,24.0
2024-05-08,493,7,10.0
2024-05-08,493,25,68.0
2024-05-08,493,41,17.0
2024-05-08,204,8,92.5
2024-05-08,204,36,8.0
2024-05-08,204,35,17.0
2024-05-08,204,26,6.0
2024-05-08,204,48,153.0
2024-05-08,204,15,82.5
2024-05-08,204,49,207.0
2024-05-08,204,34,38.0
2024-05-08,204,9,13.0
2024-05-08,173,24,20.0
2024-05-08,173,25,117.0
2024-05-08,173,19,75.0
2024-05-08,173,38,54.0
2024-05-08,173,46,195.0
2024-05-08,173,8,87.5
2024-05-08,173,1,32.5
2024-05-08,173,17,61.0
2024-05-08,173,30,17.0
2024-05-08,173,1,35.0
2024-05-08,173,35,7.0
2024-05-08,173,38,61.0
2024-05-08,173,41,9.0
2024-05-08,173,27,9.0
2024-05-08,343,46,364.0
2024-05-08,343,37,25.0
2024-05-08,343,5,19.0
2024-05-08,343,20,110.0
2024-05-08,343,33,30.0
2024-05-08,187,2,10.0
2024-05-08,187,17,68.0
2024-05-08,187,19,131.0
2024-05-08,187,35,19.0
2024-05-08,187,35,5.0
2024-05-08,187,45,90.0
2024-05-08,187,46,390.0
2024-05-08,187,34,22.0
2024-05-08,187,45,77.5
2024-05-08,187,5,28.0
2024-05-08,187,45,85.0
2024-05-08,187,39,30.0
2024-05-08,187,30,22.0
2024-05-08,187,19,110.0
2024-05-08,280,3,45.0
2024-05-08,280,17,40.0
2024-05-08,280,33,38.0
2024-05-08,280,12,92.5
2024-05-08,280,46,377.0
2024-05-08,280,36,23.0
2024-05-08,280,40,26.0
2024-05-08,170,4,16.0
2024-05-08,170,31,29.0
2024-05-08,170,46,98.0
2024-05-08,170,2,14.0
2024-05-08,170,23,14.0
2024-05-08,170,49,168.0
2024-05-08,170,1,82.5
2024-05-08,170,44,18.0
2024-05-08,170,42,75.0
2024-05-08,170,30,22.0
2024-05-08,457,1,65.0
2024-05-08,457,1,27.5
2024-05-08,457,35,10.0
2024-05-08,457,32,25.0
2024-05-08,457,37,37.5
2024-05-08,387,22,26.0
2024-05-08,387,34,42.0
2024-05-08,387,46,229.0
2024-05-08,387,9,8.0
2024-05-08,387,21,120.0
2024-05-08,387,9,9.0
2024-05-08,387,26,15.0
2024-05-08,387,31,11.0
2024-05-08,387,42,96.0
2024-05-08,387,10,124.0
2024-05-08,387,30,15.0
2024-05-08,61,23,10.0
2024-05-08,61,29,12.0
2024-05-08,61,16,160.0
2024-05-08,61,25,68.0
2024-05-08,61,40,18.0
2024-05-08,61,2,28.0
2024-05-08,61,37,57.5
2024-05-08,61,20,160.0
2024-05-08,61,45,25.0
2024-05-08,61,41,8.0
2024-05-08,61,48,136.0
2024-05-08,61,18,80.0
2024-05-08,229,41,19.0
2024-05-08,229,8,75.0
2024-05-08,229,25,82.0
2024-05-08,229,11,46.0
2024-05-08,229,37,42.5
2024-05-08,229,7,17.0
2024-05-08,229,19,19.0
2024-05-08,229,23,22.0
2024-05-08,432,46,142.0
2024-05-08,432,11,30.0
2024-05-08,432,44,5.0
2024-05-08,432,27,12.0
2024-05-08,432,38,96.0
2024-05-08,432,37,62.5
2024-05-08,432,45,22.5
2024-05-08,432,33,14.0
2024-05-08,432,42,47.0
2024-05-08,432,19,110.0
2024-05-08,432,40,38.0
2024-05-08,432,38,47.0
2024-05-08,432,49,375.0
2024-05-08,432,1,65.0
2024-05-08,152,8,52.5
2024-05-08,152,26,6.0
2024-05-08,152,28,27.0
2024-05-08,152,17,117.0
2024-05-08,152,3,35.0
2024-05-08,152,3,67.5
2024-05-08,152,14,26.0
2024-05-08,318,29,25.0
2024-05-08,318,33,46.0
2024-05-08,318,17,103.0
2024-05-08,318,13,19.0
2024-05-08,318,23,18.0
2024-05-08,318,18,170.0
2024-05-08,318,17,89.0
2024-05-08,318,38,19.0
2024-05-08,450,38,12.0
2024-05-08,450,8,90.0
2024-05-08,450,8,27.5
2024-05-08,450,8,95.0
2024-05-08,450,3,60.0
2024-05-08,450,7,8.0
2024-05-08,450,13,23.0
2024-05-08,450,44,25.0
2024-05-08,450,30,22.0
2024-05-08,450,35,14.0
2024-05-08,450,24,19.0
2024-05-08,450,14,75.0
2024-05-08,495,48,138.0
2024-05-08,495,37,52.5
2024-05-08,495,36,9.0
2024-05-08,495,29,27.0
2024-05-08,495,16,100.0
2024-05-08,495,18,170.0
2024-05-08,495,41,28.0
2024-05-08,495,45,92.5
2024-05-08,495,28,11.0
2024-05-08,468,2,17.0
2024-05-08,468,38,40.0
2024-05-08,468,1,80.0
2024-05-08,468,9,5.0
2024-05-08,468,2,11.0
2024-05-08,468,49,235.0
2024-05-08,468,26,29.0
2024-05-08,468,31,12.0
2024-05-08,468,26,17.0
2024-05-08,468,44,10.0
2024-05-08,468,23,18.0
2024-05-08,468,34,22.0
2024-05-08,468,25,68.0
2024-05-08,468,39,29.0
2024-05-08,388,17,26.0
2024-05-08,388,42,47.0
2024-05-08,388,29,29.0
2024-05-08,388,23,30.0
2024-05-08,388,14,26.0
2024-05-08,388,28,5.0
2024-05-08,388,32,19.0
2024-05-08,388,45,95.0
2024-05-08,388,21,60.0
2024-05-08,388,30,13.0
2024-05-08,388,15,42.5
2024-05-08,452,32,23.0
2024-05-08,452,21,120.0
2024-05-08,452,13,22.0
2024-05-08,452,34,46.0
2024-05-08,452,30,16.0
2024-05-08,452,44,22.0
2024-05-08,452,30,20.0
2024-05-08,452,45,62.5
2024-05-08,452,25,82.0
2024-05-08,452,28,8.0
2024-05-08,452,30,20.0
2024-05-08,294,34,10.0
2024-05-08,294,4,23.0
2024-05-08,294,20,150.0
2024-05-08,294,30,27.0
2024-05-08,294,39,17.0
2024-05-08,294,21,80.0
2024-05-08,294,28,8.0
2024-05-08,294,20,170.0
2024-05-08,294,36,30.0
2024-05-08,294,20,180.0
2024-05-08,138,32,6.0
2024-05-08,138,16,50.0
2024-05-08,138,28,6.0
2024-05-08,138,42,117.0
2024-05-08,138,13,16.0
2024-05-08,138,27,20.0
2024-05-08,138,22,42.0
2024-05-08,138,8,80.0
2024-05-08,138,34,18.0
2024-05-08,138,49,99.0
2024-05-08,138,18,140.0
2024-05-08,210,40,14.0
2024-05-08,210,4,24.0
2024-05-08,210,31,5.0
2024-05-08,210,40,34.0
2024-05-08,210,11,30.0
2024-05-08,210,49,290.0
2024-05-08,210,5,28.0
2024-05-08,210,47,334.0
2024-05-08,210,14,110.0
2024-05-08,348,43,30.0
2024-05-08,348,15,62.5
2024-05-08,348,39,24.0
2024-05-08,348,4,18.0
2024-05-08,348,23,50.0
2024-05-08,348,34,30.0
2024-05-08,348,11,14.0
2024-05-08,348,37,65.0
2024-05-08,348,48,335.0
2024-05-08,348,40,38.0
2024-05-08,348,46,271.0
2024-05-08,348,46,206.0
2024-05-08,348,3,50.0
2024-05-08,266,24,18.0
2024-05-08,266,27,21.0
2024-05-08,266,26,20.0
2024-05-08,266,42,96.0
2024-05-08,266,31,19.0
2024-05-08,266,32,28.0
2024-05-08,266,10,117.0
2024-05-08,59,28,20.0
2024-05-08,59,32,11.0
2024-05-08,59,43,20.0
2024-05-08,59,9,13.0
2024-05-08,59,47,60.0
2024-05-08,59,17,96.0
2024-05-08,59,34,10.0
2024-05-08,59,23,38.0
2024-05-08,59,20,170.0
2024-05-08,59,24,26.0
2024-05-08,59,37,82.5
2024-05-08,59,14,5.0
2024-05-08,59,40,26.0
2024-05-08,59,14,12.0
2024-05-08,417,47,281.0
2024-05-08,417,4,8.0
2024-05-08,417,15,82.5
2024-05-08,417,25,68.0
2024-05-08,417,39,8.0
2024-05-08,417,32,15.0
2024-05-08,417,28,11.0
2024-05-08,341,31,12.0
2024-05-08,341,13,5.0
2024-05-08,341,11,26.0
2024-05-08,341,28,16.0
2024-05-08,341,9,18.0
2024-05-08,341,14,33.0
2024-05-08,341,41,27.0
2024-05-08,341,20,70.0
2024-05-08,341,11,34.0
2024-05-08,341,32,29.0
2024-05-08,341,36,17.0
2024-05-08,131,17,40.0
2024-05-08,131,29,23.0
2024-05-08,131,18,100.0
2024-05-08,131,39,17.0
2024-05-08,131,26,9.0
2024-05-08,131,29,21.0
2024-05-08,305,46,152.0
2024-05-08,305,14,110.0
2024-05-08,305,18,180.0
2024-05-08,305,34,34.0
2024-05-08,305,4,11.0
2024-05-08,305,16,130.0
2024-05-08,305,47,50.0
2024-05-08,372,15,67.5
2024-05-08,372,17,82.0
2024-05-08,372,28,15.0
2024-05-08,372,11,38.0
2024-05-08,372,39,20.0
2024-05-08,372,1,62.5
2024-05-08,372,12,45.0
2024-05-08,372,4,7.0
2024-05-08,372,9,29.0
2024-05-08,53,33,14.0
2024-05-08,53,30,23.0
2024-05-08,53,21,110.0
2024-05-08,53,41,29.0
2024-05-08,53,9,17.0
2024-05-08,53,4,27.0
2024-05-08,53,26,23.0
2024-05-08,31,45,62.5
2024-05-08,31,31,9.0
2024-05-08,31,41,25.0
2024-05-08,31,1,85.0
2024-05-08,31,5,13.0
2024-05-08,31,47,204.0
2024-05-08,491,47,132.0
2024-05-08,491,28,16.0
2024-05-08,491,5,11.0
2024-05-08,491,35,29.0
2024-05-08,491,18,160.0
2024-05-08,491,29,10.0
2024-05-08,491,26,14.0
2024-05-08,491,34,26.0
2024-05-08,491,16,130.0
2024-05-08,491,12,30.0
2024-05-08,491,40,50.0
2024-05-08,491,33,10.0
2024-05-08,491,39,12.0
2024-05-08,491,44,28.0
2024-05-08,373,47,320.0
2024-05-08,373,3,62.5
2024-05-08,373,14,131.0
2024-05-08,373,38,33.0
2024-05-08,373,38,103.0
2024-05-08,373,6,22.0
2024-05-08,373,44,8.0
2024-05-08,373,9,11.0
2024-05-08,373,19,47.0
2024-05-08,373,19,131.0
2024-05-08,356,20,80.0
2024-05-08,356,5,13.0
2024-05-08,356,2,29.0
2024-05-08,356,48,192.0
2024-05-08,356,13,23.0
2024-05-08,356,44,17.0
2024-05-08,356,26,29.0
2024-05-08,356,39,17.0
2024-05-08,356,36,14.0
2024-05-08,356,2,18.0
2024-05-08,356,49,164.0
2024-05-08,154,1,50.0
2024-05-08,154,40,38.0
2024-05-08,154,21,130.0
2024-05-08,154,24,7.0
2024-05-08,154,44,14.0
2024-05-08,154,19,110.0
2024-05-08,154,31,8.0
2024-05-08,289,49,325.0
2024-05-08,289,5,6.0
2024-05-08,289,48,190.0
2024-05-08,289,27,24.0
2024-05-08,289,9,29.0
2024-05-08,289,7,9.0
2024-05-08,289,33,46.0
2024-05-08,289,35,20.0
2024-05-08,289,6,12.0
2024-05-08,354,36,24.0
2024-05-08,354,37,40.0
2024-05-08,354,13,30.0
2024-05-08,354,28,5.0
2024-05-08,354,19,75.0
2024-05-08,354,20,180.0
2024-05-08,354,19,110.0
2024-05-08,354,38,96.0
2024-05-08,354,30,8.0
2024-05-08,354,33,38.0
2024-05-08,354,43,8.0
2024-05-08,354,24,11.0
2024-05-08,354,2,21.0
2024-05-08,354,15,35.0
2024-05-08,354,2,30.0
2024-05-08,393,37,47.5
2024-05-08,393,41,6.0
2024-05-08,393,5,23.0
2024-05-08,393,3,27.5
2024-05-08,393,25,26.0
2024-05-08,393,43,11.0
2024-05-08,393,29,27.0
2024-05-08,393,38,89.0
2024-05-08,393,1,45.0
2024-05-08,393,31,10.0
2024-05-08,393,33,22.0
2024-05-08,393,47,184.0
2024-05-08,92,12,52.5
2024-05-08,92,37,85.0
2024-05-08,92,21,170.0
2024-05-08,92,24,18.0
2024-05-08,92,21,140.0
2024-05-08,92,25,5.0
2024-05-08,92,32,29.0
2024-05-08,44,40,34.0
2024-05-08,44,13,6.0
2024-05-08,44,28,7.0
2024-05-08,44,36,14.0
2024-05-08,44,45,85.0
2024-05-08,44,1,42.5
2024-05-08,44,6,19.0
2024-05-08,44,2,25.0
2024-05-08,44,16,40.0
2024-05-08,44,49,270.0
2024-05-08,44,2,21.0
2024-05-08,44,17,26.0
2024-05-08,44,3,50.0
2024-05-08,44,16,150.0
2024-05-08,44,30,10.0
2024-05-08,414,13,7.0
2024-05-08,414,43,19.0
2024-05-08,414,40,50.0
2024-05-08,414,26,16.0
2024-05-08,414,24,13.0
2024-05-08,414,16,40.0
2024-05-08,414,30,29.0
2024-05-08,414,37,30.0
2024-05-08,414,5,13.0
2024-05-08,414,44,27.0
2024-05-08,414,7,8.0
2024-05-08,414,11,10.0
2024-05-08,414,23,30.0
2024-05-08,435,6,21.0
2024-05-08,435,15,57.5
2024-05-08,435,12,65.0
2024-05-08,435,13,20.0
2024-05-08,435,26,24.0
2024-05-08,435,44,29.0
2024-05-08,435,12,60.0
2024-05-08,435,45,77.5
2024-05-08,252,14,103.0
2024-05-08,252,25,5.0
2024-05-08,252,25,75.0
2024-05-08,252,6,17.0
2024-05-08,252,5,22.0
2024-05-08,252,35,21.0
2024-05-08,252,39,26.0
2024-05-08,252,38,54.0
2024-05-08,252,43,13.0
2024-05-08,252,42,54.0
2024-05-08,85,48,335.0
2024-05-08,85,36,15.0
2024-05-08,85,11,38.0
2024-05-08,85,19,110.0
2024-05-08,85,41,8.0
2024-05-08,85,21,110.0
2024-05-08,85,39,8.0
2024-05-08,85,20,90.0
2024-05-08,85,31,11.0
2024-05-08,85,23,46.0
2024-05-08,157,18,160.0
2024-05-08,157,23,22.0
2024-05-08,157,34,38.0
2024-05-08,157,31,26.0
2024-05-08,157,45,70.0
2024-05-08,157,45,82.5
2024-05-08,157,2,9.0
2024-05-08,440,5,10.0
2024-05-08,440,32,30.0
2024-05-08,440,37,47.5
2024-05-08,440,11,42.0
2024-05-08,440,36,10.0
2024-05-08,440,45,52.5
2024-05-08,440,49,205.0
2024-05-08,440,44,9.0
2024-05-08,440,36,22.0
2024-05-08,440,13,16.0
2024-05-08,440,34,42.0
2024-05-08,440,36,13.0
2024-05-08,440,46,169.0
2024-05-08,440,46,293.0
2024-05-08,440,27,11.0
2024-05-08,376,32,10.0
2024-05-08,376,48,160.0
2024-05-08,376,21,100.0
2024-05-08,376,16,80.0
2024-05-08,376,10,47.0
2024-05-08,376,42,54.0
2024-05-08,161,49,115.0
2024-05-08,161,15,72.5
2024-05-08,161,39,19.0
2024-05-08,161,47,277.0
2024-05-08,161,29,22.0
2024-05-08,161,47,240.0
2024-05-08,9,1,47.5
2024-05-08,9,2,23.0
2024-05-08,9,18,170.0
2024-05-08,9,25,40.0
2024-05-08,9,6,25.0
2024-05-08,9,42,61.0
2024-05-08,9,47,360.0
2024-05-08,9,45,45.0
2024-05-08,9,40,46.0
2024-05-08,9,15,32.5
2024-05-08,9,21,80.0
2024-05-08,9,22,38.0
2024-05-08,9,23,30.0
2024-05-08,9,40,50.0
2024-05-08,9,21,160.0
2024-05-08,172,34,34.0
2024-05-08,172,37,82.5
2024-05-08,172,44,8.0
2024-05-08,172,20,180.0
2024-05-08,172,42,61.0
2024-05-08,172,5,30.0
2024-05-08,172,30,21.0
2024-05-08,172,12,32.5
2024-05-08,386,34,38.0
2024-05-08,386,17,89.0
2024-05-08,386,21,130.0
2024-05-08,386,11,42.0
2024-05-08,386,46,286.0
2024-05-08,386,24,7.0
2024-05-08,386,35,27.0
2024-05-08,386,16,130.0
2024-05-08,386,13,12.0
2024-05-08,386,27,11.0
2024-05-08,386,27,8.0
2024-05-08,386,10,124.0
2024-05-08,386,26,11.0
2024-05-08,133,30,20.0
2024-05-08,133,7,23.0
2024-05-08,133,12,42.5
2024-05-08,133,2,16.0
2024-05-08,133,10,54.0
2024-05-08,223,35,29.0
2024-05-08,223,2,12.0
2024-05-08,223,37,22.5
2024-05-08,223,14,61.0
2024-05-08,223,33,14.0
2024-05-08,223,28,26.0
2024-05-08,223,32,23.0
2024-05-08,223,16,150.0
2024-05-08,502,22,22.0
2024-05-08,502,33,38.0
2024-05-08,502,27,20.0
2024-05-08,502,14,82.0
2024-05-08,502,46,224.0
2024-05-08,35,2,27.0
2024-05-08,35,42,33.0
2024-05-08,35,17,131.0
2024-05-08,35,40,34.0
2024-05-08,35,40,18.0
2024-05-08,35,34,50.0
2024-05-08,185,39,11.0
2024-05-08,185,35,16.0
2024-05-08,185,34,14.0
2024-05-08,185,43,13.0
2024-05-08,185,47,397.0
2024-05-08,185,27,17.0
2024-05-08,185,26,9.0
2024-05-08,185,43,18.0
2024-05-08,185,1,55.0
2024-05-08,185,25,33.0
2024-05-08,185,31,19.0
2024-05-08,185,25,110.0
2024-05-08,185,38,12.0
2024-05-08,148,4,10.0
2024-05-08,148,7,28.0
2024-05-08,148,23,38.0
2024-05-08,148,1,70.0
2024-05-08,148,32,17.0
2024-05-08,148,19,33.0
2024-05-08,283,8,67.5
2024-05-08,283,26,9.0
2024-05-08,283,27,12.0
2024-05-08,283,5,29.0
2024-05-08,283,8,20.0
2024-05-08,283,10,54.0
2024-05-08,283,6,23.0
2024-05-08,283,3,35.0
2024-05-08,283,30,10.0
2024-05-08,283,30,21.0
2024-05-08,283,48,275.0
2024-05-08,283,39,7.0
2024-05-08,283,3,70.0
2024-05-08,283,28,16.0
2024-05-08,147,9,25.0
2024-05-08,147,17,103.0
2024-05-08,147,46,285.0
2024-05-08,147,18,110.0
2024-05-08,147,19,82.0
2024-05-08,358,28,10.0
2024-05-08,358,1,70.0
2024-05-08,358,44,20.0
2024-05-08,358,4,22.0
2024-05-08,358,27,17.0
2024-05-08,358,33,38.0
2024-05-08,358,42,131.0
2024-05-08,358,17,12.0
2024-05-08,358,7,6.0
2024-05-08,358,31,25.0
2024-05-08,358,49,193.0
2024-05-08,358,20,90.0
2024-05-08,358,23,26.0
2024-05-08,292,12,42.5
2024-05-08,292,17,12.0
2024-05-08,292,48,262.0
2024-05-08,292,23,22.0
2024-05-08,292,3,90.0
2024-05-08,292,32,18.0
2024-05-08,292,14,12.0
2024-05-08,292,47,67.0
2024-05-08,292,5,10.0
2024-05-08,292,18,80.0
2024-05-08,292,39,8.0
2024-05-08,215,15,82.5
2024-05-08,215,13,12.0
2024-05-08,215,33,18.0
2024-05-08,215,45,92.5
2024-05-08,215,18,180.0
2024-05-08,215,21,60.0
2024-05-08,215,43,11.0
2024-05-08,215,6,11.0
2024-05-08,215,12,20.0
2024-05-08,215,29,7.0
2024-05-08,215,41,13.0
2024-05-08,215,5,11.0
2024-05-08,93,31,30.0
2024-05-08,93,9,24.0
2024-05-08,93,32,29.0
2024-05-08,93,41,28.0
2024-05-08,93,42,82.0
2024-05-08,126,49,173.0
2024-05-08,126,22,34.0
2024-05-08,126,46,254.0
2024-05-08,126,40,50.0
2024-05-08,126,21,40.0
2024-05-08,126,8,40.0
2024-05-08,126,46,117.0
2024-05-08,126,8,30.0
2024-05-08,126,9,5.0
2024-05-08,126,35,18.0
2024-05-08,171,29,23.0
2024-05-08,171,44,23.0
2024-05-08,171,26,27.0
2024-05-08,171,6,30.0
2024-05-08,171,49,282.0
2024-05-08,171,10,33.0
2024-05-08,171,15,95.0
2024-05-08,171,1,45.0
2024-05-08,171,19,68.0
2024-05-08,171,11,34.0
2024-05-08,171,10,68.0
2024-05-08,171,20,120.0
2024-05-08,303,8,65.0
2024-05-08,303,16,180.0
2024-05-08,303,11,50.0
2024-05-08,303,6,9.0
2024-05-08,303,3,75.0
2024-05-08,303,8,85.0
2024-05-08,303,42,54.0
2024-05-08,303,1,67.5
2024-05-08,303,38,19.0
2024-05-08,303,48,55.0
2024-05-08,303,43,10.0
2024-05-08,303,32,28.0
2024-05-08,303,20,50.0
2024-05-08,303,34,18.0
2024-05-08,485,42,5.0
2024-05-08,485,28,22.0
2024-05-08,485,13,26.0
2024-05-08,485,48,181.0
2024-05-08,485,28,15.0
2024-05-08,485,20,190.0
2024-05-08,485,14,131.0
2024-05-08,485,42,89.0
2024-05-08,485,45,60.0
2024-05-08,485,3,95.0
2024-05-08,143,26,17.0
2024-05-08,143,32,8.0
2024-05-08,143,36,21.0
2024-05-08,143,11,26.0
2024-05-08,143,34,22.0
2024-05-08,143,19,96.0
2024-05-08,143,33,38.0
2024-05-08,143,39,18.0
2024-05-08,143,13,6.0
2024-05-08,143,36,8.0
2024-05-08,506,28,9.0
2024-05-08,506,4,12.0
2024-05-08,506,37,52.5
2024-05-08,506,49,96.0
2024-05-08,506,33,10.0
2024-05-08,506,39,16.0
2024-05-08,506,41,20.0
2024-05-08,506,28,16.0
2024-05-08,506,7,22.0
2024-05-08,506,33,10.0
2024-05-08,506,32,27.0
2024-05-08,506,19,103.0
2024-05-08,506,34,22.0
2024-05-08,273,29,23.0
2024-05-08,273,3,35.0
2024-05-08,273,34,10.0
2024-05-08,273,28,29.0
2024-05-08,273,9,28.0
2024-05-08,273,33,22.0
2024-05-08,273,49,123.0
2024-05-08,81,3,67.5
2024-05-08,81,48,358.0
2024-05-08,81,21,170.0
2024-05-08,81,37,75.0
2024-05-08,81,28,15.0
2024-05-08,81,3,65.0
2024-05-08,81,32,22.0
2024-05-08,81,46,151.0
2024-05-08,81,30,19.0
2024-05-08,81,3,20.0
2024-05-08,81,3,77.5
2024-05-08,81,8,47.5
2024-05-08,81,11,18.0
2024-05-08,317,28,28.0
2024-05-08,317,40,14.0
2024-05-08,317,4,8.0
2024-05-08,317,38,117.0
2024-05-08,317,3,92.5
2024-05-08,317,31,5.0
2024-05-08,317,33,50.0
2024-05-08,317,9,28.0
2024-05-08,317,33,18.0
2024-05-08,317,42,110.0
2024-05-08,317,5,6.0
2024-05-08,317,19,26.0
2024-05-08,317,7,16.0
2024-05-08,317,7,6.0
2024-05-08,317,47,294.0
2024-05-08,362,1,27.5
2024-05-08,362,23,42.0
2024-05-08,362,25,68.0
2024-05-08,362,17,96.0
2024-05-08,362,4,9.0
2024-05-08,362,13,17.0
2024-05-08,362,16,110.0
2024-05-08,362,40,10.0
2024-05-08,362,37,82.5
2024-05-08,362,39,11.0
2024-05-08,362,39,11.0
2024-05-08,362,29,11.0
2024-05-08,362,8,82.5
2024-05-08,103,13,17.0
2024-05-08,103,6,27.0
2024-05-08,103,27,11.0
2024-05-08,103,21,60.0
2024-05-08,103,42,5.0
2024-05-08,103,44,19.0
2024-05-08,103,33,22.0
2024-05-08,142,43,11.0
2024-05-08,142,39,26.0
2024-05-08,142,22,10.0
2024-05-08,142,28,25.0
2024-05-08,142,17,124.0
2024-05-08,142,40,26.0
2024-05-08,142,36,18.0
2024-05-08,142,45,35.0
2024-05-08,503,15,52.5
2024-05-08,503,2,20.0
2024-05-08,503,42,54.0
2024-05-08,503,6,11.0
2024-05-08,503,18,90.0
2024-05-08,503,35,21.0
2024-05-08,503,31,11.0
2024-05-08,503,6,15.0
2024-05-08,503,9,10.0
2024-05-08,503,23,50.0
2024-05-08,222,22,38.0
2024-05-08,222,38,124.0
2024-05-08,222,17,103.0
2024-05-08,222,28,7.0
2024-05-08,222,41,14.0
2024-05-08,222,9,25.0
2024-05-08,222,5,6.0
2024-05-08,222,5,6.0
2024-05-08,46,37,27.5
2024-05-08,46,18,70.0
2024-05-08,46,16,140.0
2024-05-08,46,49,241.0
2024-05-08,46,5,28.0
2024-05-08,153,1,30.0
2024-05-08,153,22,46.0
2024-05-08,153,37,50.0
2024-05-08,153,37,85.0
2024-05-08,153,35,28.0
2024-05-08,153,32,30.0
2024-05-08,153,46,210.0
2024-05-08,6,22,34.0
2024-05-08,6,13,15.0
2024-05-08,6,46,344.0
2024-05-08,6,6,21.0
2024-05-08,6,16,120.0
2024-05-08,6,15,50.0
2024-05-08,6,16,80.0
2024-05-08,6,41,14.0
2024-05-08,6,31,10.0
2024-05-08,6,20,190.0
2024-05-08,139,27,5.0
2024-05-08,139,6,20.0
2024-05-08,139,13,8.0
2024-05-08,139,3,57.5
2024-05-08,139,9,13.0
2024-05-08,139,30,12.0
2024-05-08,116,13,7.0
2024-05-08,116,41,16.0
2024-05-08,116,37,92.5
2024-05-08,116,36,5.0
2024-05-08,116,9,28.0
2024-05-08,116,16,150.0
2024-05-08,116,37,35.0
2024-05-08,116,41,28.0
2024-05-08,230,25,131.0
2024-05-08,230,42,96.0
2024-05-08,230,48,382.0
2024-05-08,230,18,170.0
2024-05-08,230,35,6.0
2024-05-08,230,27,26.0
2024-05-08,230,37,47.5
2024-05-08,230,48,196.0
2024-05-08,230,48,192.0
2024-05-08,230,9,22.0
2024-05-08,230,43,9.0
2024-05-08,10,8,65.0
2024-05-08,10,22,14.0
2024-05-08,10,20,190.0
2024-05-08,10,19,103.0
2024-05-08,10,5,8.0
2024-05-08,10,41,17.0
2024-05-08,10,5,15.0
2024-05-08,10,45,80.0
2024-05-08,10,16,80.0
2024-05-08,10,23,38.0
2024-05-08,489,34,34.0
2024-05-08,489,49,303.0
2024-05-08,489,27,5.0
2024-05-08,489,43,27.0
2024-05-08,489,40,42.0
2024-05-08,489,10,26.0
2024-05-08,489,45,85.0
2024-05-08,489,12,77.5
2024-05-08,489,41,16.0
2024-05-08,489,3,67.5
2024-05-08,489,32,21.0
2024-05-08,489,36,24.0
2024-05-08,489,40,14.0
2024-05-08,489,47,376.0
2024-05-08,489,17,75.0
2024-05-08,425,26,9.0
2024-05-08,425,43,12.0
2024-05-08,425,39,25.0
2024-05-08,425,20,130.0
2024-05-08,425,14,19.0
2024-05-08,425,32,12.0
2024-05-08,425,24,26.0
2024-05-08,425,17,12.0
2024-05-08,425,34,38.0
2024-05-08,425,28,13.0
2024-05-08,425,42,26.0
2024-05-08,425,32,8.0
2024-05-08,132,31,26.0
2024-05-08,132,18,180.0
2024-05-08,132,44,15.0
2024-05-08,132,11,42.0
2024-05-08,132,9,22.0
2024-05-08,132,41,8.0
2024-05-08,132,47,336.0
2024-05-08,132,41,28.0
2024-05-08,132,18,100.0
2024-05-08,132,20,140.0
2024-05-08,132,32,8.0
2024-05-08,132,42,12.0
2024-05-08,132,33,22.0
2024-05-08,132,29,17.0
2024-05-08,179,18,80.0
2024-05-08,179,9,22.0
2024-05-08,179,16,90.0
2024-05-08,179,23,22.0
2024-05-08,179,4,7.0
2024-05-08,179,41,25.0
2024-05-08,179,10,40.0
2024-05-08,179,24,23.0
2024-05-08,120,46,175.0
2024-05-08,120,48,377.0
2024-05-08,120,23,30.0
2024-05-08,120,1,30.0
2024-05-08,120,21,40.0
2024-05-08,120,33,18.0
2024-05-08,120,27,29.0
2024-05-08,120,32,6.0
2024-05-08,120,43,26.0
2024-05-08,120,11,42.0
2024-05-08,120,7,28.0
2024-05-08,120,47,213.0
2024-05-08,120,34,50.0
2024-05-08,120,15,95.0
2024-05-08,120,45,22.5
2024-05-08,275,36,17.0
2024-05-08,275,17,47.0
2024-05-08,275,9,8.0
2024-05-08,275,1,72.5
2024-05-08,275,12,80.0
2024-05-08,275,36,17.0
2024-05-08,384,27,6.0
2024-05-08,384,37,67.5
2024-05-08,384,24,5.0
2024-05-08,384,29,17.0
2024-05-08,384,30,20.0
2024-05-08,384,42,5.0
2024-05-08,384,39,30.0
2024-05-08,384,35,15.0
2024-05-08,384,36,22.0
2024-05-08,384,48,128.0
2024-05-08,384,31,6.0
2024-05-08,384,8,62.5
2024-05-08,488,32,6.0
2024-05-08,488,33,46.0
2024-05-08,488,34,42.0
2024-05-08,488,16,60.0
2024-05-08,488,1,75.0
2024-05-08,479,17,12.0
2024-05-08,479,40,30.0
2024-05-08,479,19,110.0
2024-05-08,479,45,37.5
2024-05-08,479,13,25.0
2024-05-08,479,28,29.0
2024-05-08,479,17,5.0
2024-05-08,479,4,11.0
2024-05-08,233,21,150.0
2024-05-08,233,22,34.0
